retrieved_at,source_batch,source_name,source_url,source_type,record_type,name,role_title,institution,department_or_group,country,summary_text,keyword_hits,homepage_url,orcid_url,scholar_url,metric_h_index,metric_source,citation_count,honors,raw_text,extraction_method,notes,evidence_items,evidence_summary,birth_year,age,age_as_of,age_evidence
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Communications (2023),https://openalex.org/W4322738920,publication_source,person,Jinmiao Chen,,National University of Singapore,,Singapore,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST"" (Nature Communications, 2023; 587 OpenAlex citations).",spatial transcriptomics; single-cell biology; biomedical atlas,,https://orcid.org/0000-0001-7547-6423,https://scholar.google.com/scholar?q=%22Jinmiao+Chen%22+%22National+University+of+Singapore%22+single+cell+spatial+transcriptomics,54,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",22184,,"Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST | Nature Communications | 2023 | OpenAlex citations: 587 | Work URL: https://openalex.org/W4322738920",OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST"" (Nature Communications, 2023; 587 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Machine Intelligence (2022),https://openalex.org/W4297243391,publication_source,person,Jianhua Yao,,Tencent (China),,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data"" (Nature Machine Intelligence, 2022; 584 OpenAlex citations).",single-cell biology; biomedical atlas; computational biology,,https://orcid.org/0000-0001-9157-9596,https://scholar.google.com/scholar?q=%22Jianhua+Yao%22+%22Tencent+%28China%29%22+single+cell+spatial+transcriptomics,62,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",21341,,scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data | Nature Machine Intelligence | 2022 | OpenAlex citations: 584 | Work URL: https://openalex.org/W4297243391,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Machine Intelligence; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data"" (Nature Machine Intelligence, 2022; 584 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Machine Intelligence, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Communications (2022),https://openalex.org/W4281716326,publication_source,person,Julio Sáez-Rodríguez,,Heidelberg University,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data"" (Nature Communications, 2022; 579 OpenAlex citations).",single-cell biology; genomics; computational biology; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0002-8552-8976,https://scholar.google.com/scholar?q=%22Julio+S%C3%A1ez-Rodr%C3%ADguez%22+%22Heidelberg+University%22+single+cell+spatial+transcriptomics,93,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",44530,,Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data | Nature Communications | 2022 | OpenAlex citations: 579 | Work URL: https://openalex.org/W4281716326,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data"" (Nature Communications, 2022; 579 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Brain (2021),https://openalex.org/W4200349851,publication_source,person,Malte Spielmann,,Christian-Albrechts-Universität zu Kiel,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state"" (Brain, 2021; 575 OpenAlex citations).",single-cell biology; genomics; single-cell multiomics; spatial transcriptomics,,https://orcid.org/0000-0002-0583-4683,https://scholar.google.com/scholar?q=%22Malte+Spielmann%22+%22Christian-Albrechts-Universit%C3%A4t+zu+Kiel%22+single+cell+spatial+transcriptomics,44,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",16208,,Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state | Brain | 2021 | OpenAlex citations: 575 | Work URL: https://openalex.org/W4200349851,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Brain; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state"" (Brain, 2021; 575 OpenAlex citations). Evidence filters are concrete source/topic labels: Brain, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Neuroscience (2022),https://openalex.org/W4229054631,publication_source,person,Evan Z. Macosko,,Broad Institute,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease"" (Nature Neuroscience, 2022; 558 OpenAlex citations).",single-cell biology; genomics; spatial transcriptomics; computational biology; biomedical atlas,,https://orcid.org/0000-0002-2794-5165,https://scholar.google.com/scholar?q=%22Evan+Z.+Macosko%22+%22Broad+Institute%22+single+cell+spatial+transcriptomics,55,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",36499,,Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease | Nature Neuroscience | 2022 | OpenAlex citations: 558 | Work URL: https://openalex.org/W4229054631,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Neuroscience; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease"" (Nature Neuroscience, 2022; 558 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Neuroscience, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Communications (2022),https://openalex.org/W4308451002,publication_source,person,Heng Xu,,Sichuan University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment"" (Nature Communications, 2022; 554 OpenAlex citations).",single-cell biology; genomics; computational biology; biomedical atlas,,https://orcid.org/0000-0002-7748-2621,https://scholar.google.com/scholar?q=%22Heng+Xu%22+%22Sichuan+University%22+single+cell+spatial+transcriptomics,37,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",4622,,Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment | Nature Communications | 2022 | OpenAlex citations: 554 | Work URL: https://openalex.org/W4308451002,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment"" (Nature Communications, 2022; 554 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Cell (2021),https://openalex.org/W3119671877,publication_source,person,Alison Simmons,,John Radcliffe Hospital,,United Kingdom,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatiotemporal analysis of human intestinal development at single-cell resolution"" (Cell, 2021; 552 OpenAlex citations).",single-cell biology; computational biology; developmental biology; biomedical atlas,,https://orcid.org/0000-0003-3454-0710,https://scholar.google.com/scholar?q=%22Alison+Simmons%22+%22John+Radcliffe+Hospital%22+single+cell+spatial+transcriptomics,46,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",15730,,Spatiotemporal analysis of human intestinal development at single-cell resolution | Cell | 2021 | OpenAlex citations: 552 | Work URL: https://openalex.org/W3119671877,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cell; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatiotemporal analysis of human intestinal development at single-cell resolution"" (Cell, 2021; 552 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Biotechnology (2021),https://openalex.org/W3164839005,publication_source,person,Peter Smibert,,New York Genome Center,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells"" (Nature Biotechnology, 2021; 550 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0003-0772-1647,https://scholar.google.com/scholar?q=%22Peter+Smibert%22+%22New+York+Genome+Center%22+single+cell+spatial+transcriptomics,39,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",58566,,"Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells | Nature Biotechnology | 2021 | OpenAlex citations: 550 | Work URL: https://openalex.org/W3164839005",OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics; single-cell ATAC sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells"" (Nature Biotechnology, 2021; 550 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics, single-cell ATAC sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Cell (2021),https://openalex.org/W3167327839,publication_source,person,Jun Hee Lee,,University of Michigan,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Microscopic examination of spatial transcriptome using Seq-Scope"" (Cell, 2021; 547 OpenAlex citations).",spatial transcriptomics; biomedical atlas; single-cell biology,,https://orcid.org/0000-0002-2200-6011,https://scholar.google.com/scholar?q=%22Jun+Hee+Lee%22+%22University+of+Michigan%22+single+cell+spatial+transcriptomics,52,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",19902,,Microscopic examination of spatial transcriptome using Seq-Scope | Cell | 2021 | OpenAlex citations: 547 | Work URL: https://openalex.org/W3167327839,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cell; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Microscopic examination of spatial transcriptome using Seq-Scope"" (Cell, 2021; 547 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Science (2022),https://openalex.org/W4223992851,publication_source,person,Chun Ye,,"University of California, San Francisco",,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus"" (Science, 2022; 540 OpenAlex citations).",single-cell biology; genomics; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0001-6560-3783,https://scholar.google.com/scholar?q=%22Chun+Ye%22+%22University+of+California%2C+San+Francisco%22+single+cell+spatial+transcriptomics,64,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",20546,,Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus | Science | 2022 | OpenAlex citations: 540 | Work URL: https://openalex.org/W4223992851,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Science; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell RNA-seq reveals cell type–specific molecular and genetic associations to lupus"" (Science, 2022; 540 OpenAlex citations). Evidence filters are concrete source/topic labels: Science, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Cell Biology (2021),https://openalex.org/W3120827191,publication_source,person,Shancheng Ren,,Second Military Medical University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression"" (Nature Cell Biology, 2021; 538 OpenAlex citations).",single-cell biology; computational biology; biomedical atlas,,https://orcid.org/0000-0001-9205-7888,https://scholar.google.com/scholar?q=%22Shancheng+Ren%22+%22Second+Military+Medical+University%22+single+cell+spatial+transcriptomics,47,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",8631,,Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression | Nature Cell Biology | 2021 | OpenAlex citations: 538 | Work URL: https://openalex.org/W3120827191,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Cell Biology; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell analysis reveals transcriptomic remodellings in distinct cell types that contribute to human prostate cancer progression"" (Nature Cell Biology, 2021; 538 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Cell Biology, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Cancer Discovery (2021),https://openalex.org/W3206448904,publication_source,person,Patrick Tan,,"Agency for Science, Technology and Research",,Singapore,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer"" (Cancer Discovery, 2021; 537 OpenAlex citations).",single-cell biology; cell atlas; biomedical atlas; genomics,,https://orcid.org/0000-0002-0179-8048,https://scholar.google.com/scholar?q=%22Patrick+Tan%22+%22Agency+for+Science%2C+Technology+and+Research%22+single+cell+spatial+transcriptomics,108,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",47816,,"Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer | Cancer Discovery | 2021 | OpenAlex citations: 537 | Work URL: https://openalex.org/W3206448904",OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cancer Discovery; OpenAlex topic: Single-cell and spatial transcriptomics; cell atlas,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-Cell Atlas of Lineage States, Tumor Microenvironment, and Subtype-Specific Expression Programs in Gastric Cancer"" (Cancer Discovery, 2021; 537 OpenAlex citations). Evidence filters are concrete source/topic labels: Cancer Discovery, OpenAlex topic: Single-cell and spatial transcriptomics, cell atlas.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature Biotechnology (2022),https://openalex.org/W4280598306,publication_source,person,Matthias Mann,,University of Copenhagen,,Denmark,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Deep Visual Proteomics defines single-cell identity and heterogeneity"" (Nature Biotechnology, 2022; 532 OpenAlex citations).",single-cell biology; genomics; biomedical atlas,,https://orcid.org/0000-0003-1292-4799,https://scholar.google.com/scholar?q=%22Matthias+Mann%22+%22University+of+Copenhagen%22+single+cell+spatial+transcriptomics,251,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",303212,,Deep Visual Proteomics defines single-cell identity and heterogeneity | Nature Biotechnology | 2022 | OpenAlex citations: 532 | Work URL: https://openalex.org/W4280598306,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Deep Visual Proteomics defines single-cell identity and heterogeneity"" (Nature Biotechnology, 2022; 532 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Nature (2021),https://openalex.org/W3203364159,publication_source,person,Xiaowei Zhuang,,Howard Hughes Medical Institute,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH"" (Nature, 2021; 530 OpenAlex citations).",spatial transcriptomics; cell atlas; single-cell biology; computational biology,,https://orcid.org/0000-0002-6034-7853,https://scholar.google.com/scholar?q=%22Xiaowei+Zhuang%22+%22Howard+Hughes+Medical+Institute%22+single+cell+spatial+transcriptomics,117,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",66166,,Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH | Nature | 2021 | OpenAlex citations: 530 | Work URL: https://openalex.org/W3203364159,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics; cell atlas,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially resolved cell atlas of the mouse primary motor cortex by MERFISH"" (Nature, 2021; 530 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics, cell atlas.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,Cell (2021),https://openalex.org/W3194509722,publication_source,person,Sergiu P. Pașca,,Stanford Medicine,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution"" (Cell, 2021; 527 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics,,https://orcid.org/0000-0002-3216-3248,https://scholar.google.com/scholar?q=%22Sergiu+P.+Pa%C8%99ca%22+%22Stanford+Medicine%22+single+cell+spatial+transcriptomics,55,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",16954,,Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution | Cell | 2021 | OpenAlex citations: 527 | Work URL: https://openalex.org/W3194509722,OpenAlex API topic filter topics.id:T11289; from_publication_date >= 2021-01-01; type=article; sorted by cited_by_count; selected last named author with OpenAlex author id; title relevance filter applied.,"Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cell; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Chromatin and gene-regulatory dynamics of the developing human cerebral cortex at single-cell resolution"" (Cell, 2021; 527 OpenAlex citations). Evidence filters are concrete source/topic labels: Cell, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
