retrieved_at,source_batch,source_name,source_url,all_source_urls,all_source_names,name,role_title,institution,department_or_group,country,summary_text,domain_tags,homepage_url,orcid_url,scholar_url,openalex_url,semantic_scholar_url,h_index,citation_count,metric_source,honors,target_venue_exact,target_venue_family,target_publication_evidence,relevance_status,relevance_reason,relevance_evidence,notes,evidence_items,evidence_summary,birth_year,age,age_as_of,age_evidence
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5079824465,https://openalex.org/A5079824465; https://openalex.org/W4225343266; https://doi.org/10.1186/s13059-021-02584-9,OpenAlex author profile: Saket Choudhary; OpenAlex work: Comparison and evaluation of statistical error models for scRNA-seq; DOI landing page: Comparison and evaluation of statistical error models for scRNA-seq,Saket Choudhary,,New York Genome Center,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Comparison and evaluation of statistical error models for scRNA-seq"" (Genome biology, 2022; 660 OpenAlex citations).",biomedical atlas; genomics; spatial transcriptomics; single-cell biology,,https://orcid.org/0000-0001-5202-7633,https://scholar.google.com/scholar?q=%22Saket+Choudhary%22+%22New+York+Genome+Center%22+single+cell+spatial+transcriptomics,https://openalex.org/A5079824465,,16,6503,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Comparison and evaluation of statistical error models for scRNA-seq"" (Genome biology, 2022; 660 OpenAlex citations). Evidence filters are concrete source/topic labels: Genome biology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Genome biology; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Comparison and evaluation of statistical error models for scRNA-seq"" (Genome biology, 2022; 660 OpenAlex citations). Evidence filters are concrete source/topic labels: Genome biology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5063458641,https://openalex.org/A5063458641; https://openalex.org/W4223893712; https://doi.org/10.1126/science.abf3041,OpenAlex author profile: Joseph E. Powell; OpenAlex work: Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease; DOI landing page: Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease,Joseph E. Powell,,Garvan Institute of Medical Research,,Australia,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease"" (Science, 2022; 652 OpenAlex citations).",single-cell biology; genomics; biomedical atlas; spatial transcriptomics,,https://orcid.org/0000-0002-5070-4124,https://scholar.google.com/scholar?q=%22Joseph+E.+Powell%22+%22Garvan+Institute+of+Medical+Research%22+single+cell+spatial+transcriptomics,https://openalex.org/A5063458641,,64,30963,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease"" (Science, 2022; 652 OpenAlex citations). Evidence filters are concrete source/topic labels: Science, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Science; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell eQTL mapping identifies cell type–specific genetic control of autoimmune disease"" (Science, 2022; 652 OpenAlex citations). Evidence filters are concrete source/topic labels: Science, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5045293467,https://openalex.org/A5045293467; https://openalex.org/W3187504732; https://doi.org/10.1016/j.immuni.2021.07.007,OpenAlex author profile: Florent Ginhoux; OpenAlex work: Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease; DOI landing page: Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease,Florent Ginhoux,,"Agency for Science, Technology and Research",,Singapore,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease"" (Immunity, 2021; 648 OpenAlex citations).",single-cell biology; biomedical atlas; genomics,,https://orcid.org/0000-0002-2857-7755,https://scholar.google.com/scholar?q=%22Florent+Ginhoux%22+%22Agency+for+Science%2C+Technology+and+Research%22+single+cell+spatial+transcriptomics,https://openalex.org/A5045293467,,138,94424,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease"" (Immunity, 2021; 648 OpenAlex citations). Evidence filters are concrete source/topic labels: Immunity, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Immunity; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Cross-tissue single-cell landscape of human monocytes and macrophages in health and disease"" (Immunity, 2021; 648 OpenAlex citations). Evidence filters are concrete source/topic labels: Immunity, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5065000331,https://openalex.org/A5065000331; https://openalex.org/W4282579661; https://doi.org/10.1016/j.ccell.2022.05.009,OpenAlex author profile: Dieter Henrik Heiland; OpenAlex work: Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma; DOI landing page: Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma,Dieter Henrik Heiland,,University of Freiburg,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma"" (Cancer Cell, 2022; 645 OpenAlex citations).",spatial transcriptomics; single-cell multiomics; biomedical atlas; single-cell biology; genomics,,https://orcid.org/0000-0002-9258-3033,https://scholar.google.com/scholar?q=%22Dieter+Henrik+Heiland%22+%22University+of+Freiburg%22+single+cell+spatial+transcriptomics,https://openalex.org/A5065000331,,41,9640,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma"" (Cancer Cell, 2022; 645 OpenAlex citations). Evidence filters are concrete source/topic labels: Cancer Cell, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics, single-cell multiomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Cancer Cell; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially resolved multi-omics deciphers bidirectional tumor-host interdependence in glioblastoma"" (Cancer Cell, 2022; 645 OpenAlex citations). Evidence filters are concrete source/topic labels: Cancer Cell, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5012708220,https://openalex.org/A5012708220; https://openalex.org/W3196650609; https://doi.org/10.1038/s41587-021-01001-7,OpenAlex author profile: Alexander V. Misharin; OpenAlex work: Mapping single-cell data to reference atlases by transfer learning; DOI landing page: Mapping single-cell data to reference atlases by transfer learning,Alexander V. Misharin,,Northwestern University,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Mapping single-cell data to reference atlases by transfer learning"" (Nature Biotechnology, 2021; 626 OpenAlex citations).",single-cell biology; cell atlas; biomedical atlas; spatial transcriptomics,,https://orcid.org/0000-0003-2879-3789,https://scholar.google.com/scholar?q=%22Alexander+V.+Misharin%22+%22Northwestern+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5012708220,,49,18027,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Mapping single-cell data to reference atlases by transfer learning"" (Nature Biotechnology, 2021; 626 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Mapping single-cell data to reference atlases by transfer learning"" (Nature Biotechnology, 2021; 626 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5024923108,https://openalex.org/A5024923108; https://openalex.org/W4224470052; https://doi.org/10.1038/s43018-022-00356-3,OpenAlex author profile: Charles G. Danko; OpenAlex work: Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology; DOI landing page: Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology,Charles G. Danko,,Cornell University,,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology"" (Nature Cancer, 2022; 623 OpenAlex citations).",single-cell biology; genomics; computational biology; single-cell multiomics; biomedical atlas,,https://orcid.org/0000-0002-1999-7125,https://scholar.google.com/scholar?q=%22Charles+G.+Danko%22+%22Cornell+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5024923108,,38,8329,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology"" (Nature Cancer, 2022; 623 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Cancer, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Cancer; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Cell type and gene expression deconvolution with BayesPrism enables Bayesian integrative analysis across bulk and single-cell RNA sequencing in oncology"" (Nature Cancer, 2022; 623 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Cancer, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5065580689,https://openalex.org/A5065580689; https://openalex.org/W4307969384; https://doi.org/10.1093/nar/gkac959,OpenAlex author profile: Chenfei Wang; OpenAlex work: TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment; DOI landing page: TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment,Chenfei Wang,,Tongji University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment"" (Nucleic Acids Research, 2022; 619 OpenAlex citations).",single-cell biology; biomedical atlas; spatial transcriptomics,,https://orcid.org/0000-0001-7573-3768,https://scholar.google.com/scholar?q=%22Chenfei+Wang%22+%22Tongji+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5065580689,,43,11209,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment"" (Nucleic Acids Research, 2022; 619 OpenAlex citations). Evidence filters are concrete source/topic labels: Nucleic Acids Research, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nucleic Acids Research; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""TISCH2: expanded datasets and new tools for single-cell transcriptome analyses of the tumor microenvironment"" (Nucleic Acids Research, 2022; 619 OpenAlex citations). Evidence filters are concrete source/topic labels: Nucleic Acids Research, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5026299103,https://openalex.org/A5026299103; https://openalex.org/W3129866267; https://doi.org/10.1038/s41592-020-01050-x,OpenAlex author profile: Nir Yosef; OpenAlex work: Joint probabilistic modeling of single-cell multi-omic data with totalVI; DOI landing page: Joint probabilistic modeling of single-cell multi-omic data with totalVI,Nir Yosef,,"Ragon Institute of MGH, MIT and Harvard",,United States,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Joint probabilistic modeling of single-cell multi-omic data with totalVI"" (Nature Methods, 2021; 602 OpenAlex citations).",single-cell biology; single-cell multiomics; spatial transcriptomics; biomedical atlas; genomics,,https://orcid.org/0000-0001-9004-1225,https://scholar.google.com/scholar?q=%22Nir+Yosef%22+%22Ragon+Institute+of+MGH%2C+MIT+and+Harvard%22+single+cell+spatial+transcriptomics,https://openalex.org/A5026299103,,74,35159,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Joint probabilistic modeling of single-cell multi-omic data with totalVI"" (Nature Methods, 2021; 602 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Methods; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Joint probabilistic modeling of single-cell multi-omic data with totalVI"" (Nature Methods, 2021; 602 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Methods, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5048549975,https://openalex.org/A5048549975; https://openalex.org/W4225278475; https://doi.org/10.1038/s41587-022-01284-4,OpenAlex author profile: Ge Gao; OpenAlex work: Multi-omics single-cell data integration and regulatory inference with graph-linked embedding; DOI landing page: Multi-omics single-cell data integration and regulatory inference with graph-linked embedding,Ge Gao,,Peking University,,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Multi-omics single-cell data integration and regulatory inference with graph-linked embedding"" (Nature Biotechnology, 2022; 600 OpenAlex citations).",single-cell biology; single-cell multiomics; genomics; spatial transcriptomics,,https://orcid.org/0000-0001-6470-8815,https://scholar.google.com/scholar?q=%22Ge+Gao%22+%22Peking+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5048549975,,49,34241,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Multi-omics single-cell data integration and regulatory inference with graph-linked embedding"" (Nature Biotechnology, 2022; 600 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Biotechnology; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell multiomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Multi-omics single-cell data integration and regulatory inference with graph-linked embedding"" (Nature Biotechnology, 2022; 600 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Biotechnology, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell multiomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5102766473,https://openalex.org/A5102766473; https://openalex.org/W4322738920; https://doi.org/10.1038/s41467-023-36796-3,"OpenAlex author profile: Jinmiao Chen; OpenAlex work: Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST; DOI landing page: Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST",Jinmiao Chen,,National University of Singapore,,Singapore,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST"" (Nature Communications, 2023; 587 OpenAlex citations).",spatial transcriptomics; single-cell biology; biomedical atlas,,https://orcid.org/0000-0001-7547-6423,https://scholar.google.com/scholar?q=%22Jinmiao+Chen%22+%22National+University+of+Singapore%22+single+cell+spatial+transcriptomics,https://openalex.org/A5102766473,,54,22184,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST"" (Nature Communications, 2023; 587 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics; spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST"" (Nature Communications, 2023; 587 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, spatial transcriptomics.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5100695406,https://openalex.org/A5100695406; https://openalex.org/W4297243391; https://doi.org/10.1038/s42256-022-00534-z,OpenAlex author profile: Jianhua Yao; OpenAlex work: scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data; DOI landing page: scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data,Jianhua Yao,,Tencent (China),,China,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data"" (Nature Machine Intelligence, 2022; 584 OpenAlex citations).",single-cell biology; biomedical atlas; computational biology,,https://orcid.org/0000-0001-9157-9596,https://scholar.google.com/scholar?q=%22Jianhua+Yao%22+%22Tencent+%28China%29%22+single+cell+spatial+transcriptomics,https://openalex.org/A5100695406,,62,21341,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data"" (Nature Machine Intelligence, 2022; 584 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Machine Intelligence, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Machine Intelligence; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""scBERT as a large-scale pretrained deep language model for cell type annotation of single-cell RNA-seq data"" (Nature Machine Intelligence, 2022; 584 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Machine Intelligence, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5005499510,https://openalex.org/A5005499510; https://openalex.org/W4281716326; https://doi.org/10.1038/s41467-022-30755-0,OpenAlex author profile: Julio Sáez-Rodríguez; OpenAlex work: Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data; DOI landing page: Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data,Julio Sáez-Rodríguez,,Heidelberg University,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data"" (Nature Communications, 2022; 579 OpenAlex citations).",single-cell biology; genomics; computational biology; spatial transcriptomics; biomedical atlas,,https://orcid.org/0000-0002-8552-8976,https://scholar.google.com/scholar?q=%22Julio+S%C3%A1ez-Rodr%C3%ADguez%22+%22Heidelberg+University%22+single+cell+spatial+transcriptomics,https://openalex.org/A5005499510,,93,44530,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data"" (Nature Communications, 2022; 579 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Nature Communications; OpenAlex topic: Single-cell and spatial transcriptomics; single-cell RNA sequencing,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Comparison of methods and resources for cell-cell communication inference from single-cell RNA-Seq data"" (Nature Communications, 2022; 579 OpenAlex citations). Evidence filters are concrete source/topic labels: Nature Communications, OpenAlex topic: Single-cell and spatial transcriptomics, single-cell RNA sequencing.",,,,
2026-06-19T00:00:00+00:00,openalex_spatial_single_cell_demo_20260619,OpenAlex topic T11289: Single-cell and spatial transcriptomics,https://openalex.org/A5049446559,https://openalex.org/A5049446559; https://openalex.org/W4200349851; https://doi.org/10.1093/brain/awab446,OpenAlex author profile: Malte Spielmann; OpenAlex work: Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state; DOI landing page: Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state,Malte Spielmann,,Christian-Albrechts-Universität zu Kiel,,Germany,"OpenAlex links this researcher to ""Single-cell and spatial transcriptomics"". Demo candidate selected as last-named author on ""Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state"" (Brain, 2021; 575 OpenAlex citations).",single-cell biology; genomics; single-cell multiomics; spatial transcriptomics,,https://orcid.org/0000-0002-0583-4683,https://scholar.google.com/scholar?q=%22Malte+Spielmann%22+%22Christian-Albrechts-Universit%C3%A4t+zu+Kiel%22+single+cell+spatial+transcriptomics,https://openalex.org/A5049446559,,44,16208,"OpenAlex author profile retrieved 2026-06-19; Scholar URL is a search link, not a verified author profile.",,,,,include,openalex_topic_last_author,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state"" (Brain, 2021; 575 OpenAlex citations). Evidence filters are concrete source/topic labels: Brain, OpenAlex topic: Single-cell and spatial transcriptomics.","Real demo row generated from OpenAlex on 2026-06-19. Institution is the source-stated authorship institution for the selected work, not a verified current role. Homepage, age, honors, and hiring status were not manually verified; use the source links and Scholar search before outreach.",Brain; OpenAlex topic: Single-cell and spatial transcriptomics,"Selected from OpenAlex topic ""Single-cell and spatial transcriptomics"" as a last-named author on ""Single-cell sequencing of human midbrain reveals glial activation and a Parkinson-specific neuronal state"" (Brain, 2021; 575 OpenAlex citations). Evidence filters are concrete source/topic labels: Brain, OpenAlex topic: Single-cell and spatial transcriptomics.",,,,
